is_target_candidate,target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,coverage_signature,evidence_state,resolutions
no,LongNoteHead,3,2,absent,10,2,11100000,AmbiguousEvidence,42
no,LongNoteHead,3,2,absent,10,2,11100000,LocalMismatch,34
no,LongNoteHead,3,2,absent,10,2,11100000,ObservedSupport,14
no,LongNoteHead,3,2,absent,10,3,11001100,AmbiguousEvidence,40
no,LongNoteHead,3,2,absent,10,3,11001100,LocalMismatch,41
no,LongNoteHead,3,2,absent,10,3,11001100,ObservedSupport,9
no,LongNoteHead,3,2,absent,10,3,11101000,AmbiguousEvidence,27
no,LongNoteHead,3,2,absent,10,3,11101000,LocalMismatch,15
no,LongNoteHead,3,2,absent,10,3,11101000,ObservedSupport,3
no,LongNoteHead,3,2,absent,10,3,11110000,AmbiguousEvidence,7
no,LongNoteHead,3,2,absent,10,3,11110000,LocalMismatch,10
no,LongNoteHead,3,2,absent,10,3,11110000,ObservedSupport,1
no,LongNoteHead,3,2,absent,10,4,11101100,AmbiguousEvidence,24
no,LongNoteHead,3,2,absent,10,4,11101100,LocalMismatch,3
no,LongNoteHead,3,2,absent,10,4,11111000,AmbiguousEvidence,22
no,LongNoteHead,3,2,absent,10,4,11111000,LocalMismatch,14
no,LongNoteHead,3,2,absent,10,5,11111100,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,10,5,11111100,LocalMismatch,6
no,LongNoteHead,3,2,absent,2,0,10000000,NoComparableContext,7
no,LongNoteHead,3,2,absent,2,1,11000000,LocalMismatch,8
no,LongNoteHead,3,2,absent,2,1,11000000,ObservedSupport,9
no,LongNoteHead,3,2,absent,2,2,10001100,LocalMismatch,1
no,LongNoteHead,3,2,absent,2,2,10001100,ObservedSupport,1
no,LongNoteHead,3,2,absent,2,2,11001000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,2,2,11001000,LocalMismatch,1
no,LongNoteHead,3,2,absent,2,2,11001000,ObservedSupport,1
no,LongNoteHead,3,2,absent,2,3,11101000,AmbiguousEvidence,1
no,LongNoteHead,3,2,absent,2,3,11110000,ObservedSupport,1
no,LongNoteHead,3,2,absent,2,4,11101100,AmbiguousEvidence,2
no,LongNoteHead,3,2,absent,2,4,11111000,AmbiguousEvidence,1
no,LongNoteHead,3,2,absent,2,7,11111111,AmbiguousEvidence,13
no,LongNoteHead,3,2,absent,3,0,10000000,NoComparableContext,2
no,LongNoteHead,3,2,absent,3,1,11000000,LocalMismatch,10
no,LongNoteHead,3,2,absent,3,1,11000000,ObservedSupport,8
no,LongNoteHead,3,2,absent,3,2,11001000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,3,2,11001000,ObservedSupport,1
no,LongNoteHead,3,2,absent,3,2,11100000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,3,2,11100000,LocalMismatch,1
no,LongNoteHead,3,2,absent,3,3,11001100,AmbiguousEvidence,6
no,LongNoteHead,3,2,absent,3,3,11101000,AmbiguousEvidence,1
no,LongNoteHead,3,2,absent,3,3,11101000,LocalMismatch,1
no,LongNoteHead,3,2,absent,3,4,11101100,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,3,4,11101100,LocalMismatch,1
no,LongNoteHead,3,2,absent,3,5,11111100,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,3,5,11111100,LocalMismatch,1
no,LongNoteHead,3,2,absent,3,7,11111111,AmbiguousEvidence,28
no,LongNoteHead,3,2,absent,3,7,11111111,LocalMismatch,8
no,LongNoteHead,3,2,absent,4,1,11000000,LocalMismatch,4
no,LongNoteHead,3,2,absent,4,1,11000000,ObservedSupport,9
no,LongNoteHead,3,2,absent,4,2,11001000,AmbiguousEvidence,8
no,LongNoteHead,3,2,absent,4,2,11001000,LocalMismatch,2
no,LongNoteHead,3,2,absent,4,2,11001000,ObservedSupport,3
no,LongNoteHead,3,2,absent,4,2,11100000,AmbiguousEvidence,7
no,LongNoteHead,3,2,absent,4,2,11100000,LocalMismatch,4
no,LongNoteHead,3,2,absent,4,2,11100000,ObservedSupport,2
no,LongNoteHead,3,2,absent,4,3,11001100,AmbiguousEvidence,6
no,LongNoteHead,3,2,absent,4,3,11001100,ObservedSupport,3
no,LongNoteHead,3,2,absent,4,3,11101000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,4,3,11110000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,4,4,11101100,AmbiguousEvidence,14
no,LongNoteHead,3,2,absent,4,4,11101100,ObservedSupport,4
no,LongNoteHead,3,2,absent,4,4,11111000,AmbiguousEvidence,12
no,LongNoteHead,3,2,absent,4,5,11111100,AmbiguousEvidence,5
no,LongNoteHead,3,2,absent,4,5,11111100,LocalMismatch,1
no,LongNoteHead,3,2,absent,4,7,11111111,AmbiguousEvidence,103
no,LongNoteHead,3,2,absent,4,7,11111111,LocalMismatch,11
no,LongNoteHead,3,2,absent,4,7,11111111,ObservedSupport,3
no,LongNoteHead,3,2,absent,5,0,10000000,NoComparableContext,9
no,LongNoteHead,3,2,absent,5,1,11000000,LocalMismatch,30
no,LongNoteHead,3,2,absent,5,1,11000000,ObservedSupport,29
no,LongNoteHead,3,2,absent,5,2,11001000,AmbiguousEvidence,16
no,LongNoteHead,3,2,absent,5,2,11001000,LocalMismatch,6
no,LongNoteHead,3,2,absent,5,2,11001000,ObservedSupport,8
no,LongNoteHead,3,2,absent,5,2,11100000,AmbiguousEvidence,6
no,LongNoteHead,3,2,absent,5,2,11100000,LocalMismatch,5
no,LongNoteHead,3,2,absent,5,2,11100000,ObservedSupport,3
no,LongNoteHead,3,2,absent,5,3,11001100,AmbiguousEvidence,4
no,LongNoteHead,3,2,absent,5,3,11001100,LocalMismatch,8
no,LongNoteHead,3,2,absent,5,3,11001100,ObservedSupport,4
no,LongNoteHead,3,2,absent,5,3,11101000,AmbiguousEvidence,16
no,LongNoteHead,3,2,absent,5,3,11101000,LocalMismatch,3
no,LongNoteHead,3,2,absent,5,3,11101000,ObservedSupport,1
no,LongNoteHead,3,2,absent,5,3,11110000,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,5,3,11110000,LocalMismatch,1
no,LongNoteHead,3,2,absent,5,4,11101100,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,5,4,11101100,LocalMismatch,1
no,LongNoteHead,3,2,absent,5,4,11101100,ObservedSupport,1
no,LongNoteHead,3,2,absent,5,5,11111100,AmbiguousEvidence,3
no,LongNoteHead,3,2,absent,5,5,11111100,LocalMismatch,1
no,LongNoteHead,3,2,absent,5,7,11111111,AmbiguousEvidence,4
no,LongNoteHead,3,2,absent,5,7,11111111,LocalMismatch,4
no,LongNoteHead,3,2,absent,6,0,10000000,NoComparableContext,10
no,LongNoteHead,3,2,absent,6,1,11000000,LocalMismatch,54
no,LongNoteHead,3,2,absent,6,1,11000000,ObservedSupport,57
no,LongNoteHead,3,2,absent,6,2,11001000,AmbiguousEvidence,25
no,LongNoteHead,3,2,absent,6,2,11001000,LocalMismatch,21
no,LongNoteHead,3,2,absent,6,2,11001000,ObservedSupport,14
no,LongNoteHead,3,2,absent,6,2,11100000,AmbiguousEvidence,10
no,LongNoteHead,3,2,absent,6,2,11100000,LocalMismatch,10
no,LongNoteHead,3,2,absent,6,2,11100000,ObservedSupport,5
no,LongNoteHead,3,2,absent,6,3,11001100,AmbiguousEvidence,37
no,LongNoteHead,3,2,absent,6,3,11001100,LocalMismatch,31
no,LongNoteHead,3,2,absent,6,3,11001100,ObservedSupport,22
no,LongNoteHead,3,2,absent,6,3,11101000,AmbiguousEvidence,14
no,LongNoteHead,3,2,absent,6,3,11101000,LocalMismatch,6
no,LongNoteHead,3,2,absent,6,3,11110000,AmbiguousEvidence,13
no,LongNoteHead,3,2,absent,6,3,11110000,LocalMismatch,10
no,LongNoteHead,3,2,absent,6,3,11110000,ObservedSupport,2
no,LongNoteHead,3,2,absent,6,4,11101100,AmbiguousEvidence,15
no,LongNoteHead,3,2,absent,6,4,11101100,LocalMismatch,8
no,LongNoteHead,3,2,absent,6,4,11101100,ObservedSupport,2
no,LongNoteHead,3,2,absent,6,5,11111100,AmbiguousEvidence,10
no,LongNoteHead,3,2,absent,6,5,11111100,LocalMismatch,5
no,LongNoteHead,3,2,absent,7,0,10000000,NoComparableContext,13
no,LongNoteHead,3,2,absent,7,1,11000000,LocalMismatch,93
no,LongNoteHead,3,2,absent,7,1,11000000,ObservedSupport,100
no,LongNoteHead,3,2,absent,7,2,11001000,AmbiguousEvidence,41
no,LongNoteHead,3,2,absent,7,2,11001000,LocalMismatch,44
no,LongNoteHead,3,2,absent,7,2,11001000,ObservedSupport,18
no,LongNoteHead,3,2,absent,7,2,11100000,AmbiguousEvidence,27
no,LongNoteHead,3,2,absent,7,2,11100000,LocalMismatch,23
no,LongNoteHead,3,2,absent,7,2,11100000,ObservedSupport,7
no,LongNoteHead,3,2,absent,7,3,11001100,AmbiguousEvidence,50
no,LongNoteHead,3,2,absent,7,3,11001100,LocalMismatch,56
no,LongNoteHead,3,2,absent,7,3,11001100,ObservedSupport,21
no,LongNoteHead,3,2,absent,7,3,11101000,AmbiguousEvidence,28
no,LongNoteHead,3,2,absent,7,3,11101000,LocalMismatch,34
no,LongNoteHead,3,2,absent,7,3,11101000,ObservedSupport,4
no,LongNoteHead,3,2,absent,7,3,11110000,AmbiguousEvidence,33
no,LongNoteHead,3,2,absent,7,3,11110000,LocalMismatch,36
no,LongNoteHead,3,2,absent,7,3,11110000,ObservedSupport,9
no,LongNoteHead,3,2,absent,7,4,11101100,AmbiguousEvidence,8
no,LongNoteHead,3,2,absent,7,4,11101100,LocalMismatch,4
no,LongNoteHead,3,2,absent,7,4,11111000,AmbiguousEvidence,9
no,LongNoteHead,3,2,absent,7,4,11111000,LocalMismatch,3
no,LongNoteHead,3,2,absent,7,5,11111100,AmbiguousEvidence,21
no,LongNoteHead,3,2,absent,7,5,11111100,LocalMismatch,15
no,LongNoteHead,3,2,absent,7,6,11111110,AmbiguousEvidence,5
no,LongNoteHead,3,2,absent,7,6,11111110,LocalMismatch,1
no,LongNoteHead,3,2,absent,7,7,11111111,AmbiguousEvidence,6
no,LongNoteHead,3,2,absent,7,7,11111111,LocalMismatch,16
no,LongNoteHead,3,2,absent,7,7,11111111,ObservedSupport,2
no,LongNoteHead,3,2,absent,8,0,10000000,NoComparableContext,15
no,LongNoteHead,3,2,absent,8,1,10001000,LocalMismatch,6
no,LongNoteHead,3,2,absent,8,1,10001000,ObservedSupport,1
no,LongNoteHead,3,2,absent,8,1,11000000,LocalMismatch,149
no,LongNoteHead,3,2,absent,8,1,11000000,ObservedSupport,80
no,LongNoteHead,3,2,absent,8,2,11001000,AmbiguousEvidence,20
no,LongNoteHead,3,2,absent,8,2,11001000,LocalMismatch,49
no,LongNoteHead,3,2,absent,8,2,11001000,ObservedSupport,8
no,LongNoteHead,3,2,absent,8,2,11100000,AmbiguousEvidence,33
no,LongNoteHead,3,2,absent,8,2,11100000,LocalMismatch,45
no,LongNoteHead,3,2,absent,8,2,11100000,ObservedSupport,7
no,LongNoteHead,3,2,absent,8,3,11001100,AmbiguousEvidence,32
no,LongNoteHead,3,2,absent,8,3,11001100,LocalMismatch,57
no,LongNoteHead,3,2,absent,8,3,11001100,ObservedSupport,9
no,LongNoteHead,3,2,absent,8,3,11101000,AmbiguousEvidence,27
no,LongNoteHead,3,2,absent,8,3,11101000,LocalMismatch,34
no,LongNoteHead,3,2,absent,8,3,11101000,ObservedSupport,2
no,LongNoteHead,3,2,absent,8,3,11110000,AmbiguousEvidence,10
no,LongNoteHead,3,2,absent,8,3,11110000,LocalMismatch,20
no,LongNoteHead,3,2,absent,8,3,11110000,ObservedSupport,5
no,LongNoteHead,3,2,absent,8,4,11111000,AmbiguousEvidence,11
no,LongNoteHead,3,2,absent,8,4,11111000,LocalMismatch,10
no,LongNoteHead,3,2,absent,9,0,10000000,NoComparableContext,8
no,LongNoteHead,3,2,absent,9,1,11000000,LocalMismatch,48
no,LongNoteHead,3,2,absent,9,1,11000000,ObservedSupport,56
no,LongNoteHead,3,2,absent,9,2,11001000,AmbiguousEvidence,48
no,LongNoteHead,3,2,absent,9,2,11001000,LocalMismatch,26
no,LongNoteHead,3,2,absent,9,2,11001000,ObservedSupport,6
no,LongNoteHead,3,2,absent,9,2,11100000,AmbiguousEvidence,51
no,LongNoteHead,3,2,absent,9,2,11100000,LocalMismatch,39
no,LongNoteHead,3,2,absent,9,2,11100000,ObservedSupport,6
no,LongNoteHead,3,2,absent,9,3,11001100,AmbiguousEvidence,7
no,LongNoteHead,3,2,absent,9,3,11001100,ObservedSupport,1
no,LongNoteHead,3,2,absent,9,3,11101000,AmbiguousEvidence,51
no,LongNoteHead,3,2,absent,9,3,11101000,LocalMismatch,17
no,LongNoteHead,3,2,absent,9,3,11101000,ObservedSupport,4
no,LongNoteHead,3,2,absent,9,3,11110000,AmbiguousEvidence,10
no,LongNoteHead,3,2,absent,9,3,11110000,LocalMismatch,6
no,LongNoteHead,3,2,absent,9,4,11101100,AmbiguousEvidence,8
no,LongNoteHead,3,2,present,1,0,10000000,NoComparableContext,18
no,LongNoteHead,3,2,present,1,1,10001000,ObservedSupport,2
no,LongNoteHead,3,2,present,1,1,11000000,ObservedSupport,1
no,LongNoteHead,3,2,present,1,2,10001100,ObservedSupport,1
no,LongNoteHead,3,2,present,10,0,10000000,NoComparableContext,234
no,LongNoteHead,3,2,present,10,1,10001000,LocalMismatch,102
no,LongNoteHead,3,2,present,10,1,10001000,ObservedSupport,24
no,LongNoteHead,3,2,present,10,1,10100000,LocalMismatch,93
no,LongNoteHead,3,2,present,10,1,10100000,ObservedSupport,15
no,LongNoteHead,3,2,present,10,1,11000000,LocalMismatch,299
no,LongNoteHead,3,2,present,10,1,11000000,ObservedSupport,34
no,LongNoteHead,3,2,present,10,2,10001100,LocalMismatch,33
no,LongNoteHead,3,2,present,10,2,10001100,ObservedSupport,3
no,LongNoteHead,3,2,present,10,2,10101000,AmbiguousEvidence,12
no,LongNoteHead,3,2,present,10,2,10101000,LocalMismatch,22
no,LongNoteHead,3,2,present,10,2,10101000,ObservedSupport,2
no,LongNoteHead,3,2,present,10,2,10110000,LocalMismatch,39
no,LongNoteHead,3,2,present,10,2,10110000,ObservedSupport,6
no,LongNoteHead,3,2,present,10,2,11001000,AmbiguousEvidence,59
no,LongNoteHead,3,2,present,10,2,11001000,LocalMismatch,197
no,LongNoteHead,3,2,present,10,2,11001000,ObservedSupport,5
no,LongNoteHead,3,2,present,10,2,11100000,AmbiguousEvidence,61
no,LongNoteHead,3,2,present,10,2,11100000,LocalMismatch,182
no,LongNoteHead,3,2,present,10,2,11100000,ObservedSupport,9
no,LongNoteHead,3,2,present,10,3,10101100,AmbiguousEvidence,14
no,LongNoteHead,3,2,present,10,3,10101100,LocalMismatch,54
no,LongNoteHead,3,2,present,10,3,10101100,ObservedSupport,4
no,LongNoteHead,3,2,present,10,3,10111000,AmbiguousEvidence,2
no,LongNoteHead,3,2,present,10,3,10111000,LocalMismatch,7
no,LongNoteHead,3,2,present,10,3,11001100,AmbiguousEvidence,28
no,LongNoteHead,3,2,present,10,3,11001100,LocalMismatch,88
no,LongNoteHead,3,2,present,10,3,11001100,ObservedSupport,1
no,LongNoteHead,3,2,present,10,3,11101000,AmbiguousEvidence,165
no,LongNoteHead,3,2,present,10,3,11101000,LocalMismatch,261
no,LongNoteHead,3,2,present,10,3,11101000,ObservedSupport,6
no,LongNoteHead,3,2,present,10,3,11110000,AmbiguousEvidence,34
no,LongNoteHead,3,2,present,10,3,11110000,LocalMismatch,142
no,LongNoteHead,3,2,present,10,3,11110000,ObservedSupport,4
no,LongNoteHead,3,2,present,10,4,10111100,AmbiguousEvidence,17
no,LongNoteHead,3,2,present,10,4,10111100,LocalMismatch,55
no,LongNoteHead,3,2,present,10,4,11101100,AmbiguousEvidence,127
no,LongNoteHead,3,2,present,10,4,11101100,LocalMismatch,214
no,LongNoteHead,3,2,present,10,4,11101100,ObservedSupport,1
no,LongNoteHead,3,2,present,10,4,11111000,AmbiguousEvidence,80
no,LongNoteHead,3,2,present,10,4,11111000,LocalMismatch,72
no,LongNoteHead,3,2,present,10,4,11111000,ObservedSupport,1
no,LongNoteHead,3,2,present,10,5,10111110,AmbiguousEvidence,11
no,LongNoteHead,3,2,present,10,5,10111110,LocalMismatch,24
no,LongNoteHead,3,2,present,10,5,10111110,ObservedSupport,1
no,LongNoteHead,3,2,present,10,5,11111100,AmbiguousEvidence,53
no,LongNoteHead,3,2,present,10,5,11111100,LocalMismatch,64
no,LongNoteHead,3,2,present,10,6,11111110,AmbiguousEvidence,26
no,LongNoteHead,3,2,present,10,6,11111110,LocalMismatch,37
no,LongNoteHead,3,2,present,10,7,11111111,AmbiguousEvidence,39
no,LongNoteHead,3,2,present,10,7,11111111,LocalMismatch,78
no,LongNoteHead,3,2,present,2,0,10000000,NoComparableContext,69
no,LongNoteHead,3,2,present,2,1,10001000,LocalMismatch,2
no,LongNoteHead,3,2,present,2,1,10001000,ObservedSupport,2
no,LongNoteHead,3,2,present,2,1,11000000,LocalMismatch,6
no,LongNoteHead,3,2,present,2,1,11000000,ObservedSupport,3
no,LongNoteHead,3,2,present,2,2,10001100,LocalMismatch,1
no,LongNoteHead,3,2,present,2,2,10001100,ObservedSupport,2
no,LongNoteHead,3,2,present,2,2,11001000,LocalMismatch,5
no,LongNoteHead,3,2,present,2,2,11001000,ObservedSupport,1
no,LongNoteHead,3,2,present,2,3,11001100,LocalMismatch,3
no,LongNoteHead,3,2,present,2,4,11101100,LocalMismatch,1
no,LongNoteHead,3,2,present,2,5,11111100,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,2,7,11111111,AmbiguousEvidence,20
no,LongNoteHead,3,2,present,2,7,11111111,LocalMismatch,2
no,LongNoteHead,3,2,present,3,0,10000000,NoComparableContext,103
no,LongNoteHead,3,2,present,3,1,10001000,LocalMismatch,5
no,LongNoteHead,3,2,present,3,1,10001000,ObservedSupport,4
no,LongNoteHead,3,2,present,3,1,10100000,LocalMismatch,4
no,LongNoteHead,3,2,present,3,1,10100000,ObservedSupport,2
no,LongNoteHead,3,2,present,3,1,11000000,LocalMismatch,9
no,LongNoteHead,3,2,present,3,1,11000000,ObservedSupport,5
no,LongNoteHead,3,2,present,3,2,10001100,LocalMismatch,4
no,LongNoteHead,3,2,present,3,2,10110000,LocalMismatch,6
no,LongNoteHead,3,2,present,3,2,10110000,ObservedSupport,1
no,LongNoteHead,3,2,present,3,2,11001000,AmbiguousEvidence,6
no,LongNoteHead,3,2,present,3,2,11001000,LocalMismatch,4
no,LongNoteHead,3,2,present,3,2,11001000,ObservedSupport,1
no,LongNoteHead,3,2,present,3,2,11100000,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,3,2,11100000,LocalMismatch,5
no,LongNoteHead,3,2,present,3,3,11001100,AmbiguousEvidence,2
no,LongNoteHead,3,2,present,3,3,11001100,LocalMismatch,6
no,LongNoteHead,3,2,present,3,3,11110000,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,3,3,11110000,LocalMismatch,7
no,LongNoteHead,3,2,present,3,4,11101100,AmbiguousEvidence,9
no,LongNoteHead,3,2,present,3,4,11101100,LocalMismatch,9
no,LongNoteHead,3,2,present,3,4,11111000,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,3,4,11111000,LocalMismatch,1
no,LongNoteHead,3,2,present,3,5,11111100,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,3,5,11111100,LocalMismatch,3
no,LongNoteHead,3,2,present,3,7,11111111,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,3,7,11111111,LocalMismatch,51
no,LongNoteHead,3,2,present,4,0,10000000,NoComparableContext,107
no,LongNoteHead,3,2,present,4,1,10001000,LocalMismatch,5
no,LongNoteHead,3,2,present,4,1,10001000,ObservedSupport,3
no,LongNoteHead,3,2,present,4,1,10100000,LocalMismatch,11
no,LongNoteHead,3,2,present,4,1,10100000,ObservedSupport,6
no,LongNoteHead,3,2,present,4,1,11000000,LocalMismatch,24
no,LongNoteHead,3,2,present,4,1,11000000,ObservedSupport,8
no,LongNoteHead,3,2,present,4,2,10001100,LocalMismatch,10
no,LongNoteHead,3,2,present,4,2,10001100,ObservedSupport,4
no,LongNoteHead,3,2,present,4,2,10101000,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,4,2,10101000,LocalMismatch,4
no,LongNoteHead,3,2,present,4,2,10110000,LocalMismatch,3
no,LongNoteHead,3,2,present,4,2,10110000,ObservedSupport,1
no,LongNoteHead,3,2,present,4,2,11001000,LocalMismatch,3
no,LongNoteHead,3,2,present,4,2,11100000,AmbiguousEvidence,7
no,LongNoteHead,3,2,present,4,2,11100000,LocalMismatch,8
no,LongNoteHead,3,2,present,4,2,11100000,ObservedSupport,1
no,LongNoteHead,3,2,present,4,3,11001100,AmbiguousEvidence,8
no,LongNoteHead,3,2,present,4,3,11001100,LocalMismatch,1
no,LongNoteHead,3,2,present,4,3,11101000,AmbiguousEvidence,4
no,LongNoteHead,3,2,present,4,3,11101000,LocalMismatch,5
no,LongNoteHead,3,2,present,4,3,11110000,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,4,3,11110000,LocalMismatch,18
no,LongNoteHead,3,2,present,4,3,11110000,ObservedSupport,3
no,LongNoteHead,3,2,present,4,4,11101100,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,4,4,11101100,LocalMismatch,5
no,LongNoteHead,3,2,present,4,4,11111000,AmbiguousEvidence,4
no,LongNoteHead,3,2,present,4,4,11111000,LocalMismatch,5
no,LongNoteHead,3,2,present,4,5,11111100,AmbiguousEvidence,26
no,LongNoteHead,3,2,present,4,5,11111100,LocalMismatch,10
no,LongNoteHead,3,2,present,4,7,11111111,AmbiguousEvidence,222
no,LongNoteHead,3,2,present,4,7,11111111,LocalMismatch,27
no,LongNoteHead,3,2,present,5,0,10000000,NoComparableContext,263
no,LongNoteHead,3,2,present,5,1,10001000,LocalMismatch,39
no,LongNoteHead,3,2,present,5,1,10001000,ObservedSupport,9
no,LongNoteHead,3,2,present,5,1,10100000,LocalMismatch,21
no,LongNoteHead,3,2,present,5,1,10100000,ObservedSupport,8
no,LongNoteHead,3,2,present,5,1,11000000,LocalMismatch,113
no,LongNoteHead,3,2,present,5,1,11000000,ObservedSupport,18
no,LongNoteHead,3,2,present,5,2,10001100,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,5,2,10001100,LocalMismatch,21
no,LongNoteHead,3,2,present,5,2,10001100,ObservedSupport,8
no,LongNoteHead,3,2,present,5,2,10101000,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,5,2,10101000,LocalMismatch,5
no,LongNoteHead,3,2,present,5,2,10101000,ObservedSupport,1
no,LongNoteHead,3,2,present,5,2,10110000,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,5,2,10110000,LocalMismatch,21
no,LongNoteHead,3,2,present,5,2,10110000,ObservedSupport,9
no,LongNoteHead,3,2,present,5,2,11001000,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,5,2,11001000,LocalMismatch,9
no,LongNoteHead,3,2,present,5,2,11100000,AmbiguousEvidence,11
no,LongNoteHead,3,2,present,5,2,11100000,LocalMismatch,44
no,LongNoteHead,3,2,present,5,2,11100000,ObservedSupport,3
no,LongNoteHead,3,2,present,5,3,10101100,AmbiguousEvidence,4
no,LongNoteHead,3,2,present,5,3,10101100,LocalMismatch,8
no,LongNoteHead,3,2,present,5,3,10101100,ObservedSupport,2
no,LongNoteHead,3,2,present,5,3,10111000,AmbiguousEvidence,1
no,LongNoteHead,3,2,present,5,3,10111000,LocalMismatch,5
no,LongNoteHead,3,2,present,5,3,10111000,ObservedSupport,3
no,LongNoteHead,3,2,present,5,3,11001100,AmbiguousEvidence,18
no,LongNoteHead,3,2,present,5,3,11001100,LocalMismatch,35
no,LongNoteHead,3,2,present,5,3,11101000,AmbiguousEvidence,2
no,LongNoteHead,3,2,present,5,3,11101000,LocalMismatch,10
no,LongNoteHead,3,2,present,5,3,11110000,AmbiguousEvidence,20
no,LongNoteHead,3,2,present,5,3,11110000,LocalMismatch,33
no,LongNoteHead,3,2,present,5,3,11110000,ObservedSupport,3
no,LongNoteHead,3,2,present,5,4,10111100,AmbiguousEvidence,12
no,LongNoteHead,3,2,present,5,4,10111100,LocalMismatch,5
no,LongNoteHead,3,2,present,5,4,11101100,AmbiguousEvidence,3
no,LongNoteHead,3,2,present,5,4,11101100,LocalMismatch,17
no,LongNoteHead,3,2,present,5,4,11111000,AmbiguousEvidence,4
no,LongNoteHead,3,2,present,5,4,11111000,LocalMismatch,16
no,LongNoteHead,3,2,present,5,5,10111110,AmbiguousEvidence,5
no,LongNoteHead,3,2,present,5,5,10111110,LocalMismatch,3
no,LongNoteHead,3,2,present,5,5,11111100,AmbiguousEvidence,34
no,LongNoteHead,3,2,present,5,5,11111100,LocalMismatch,26
no,LongNoteHead,3,2,present,5,6,11111110,AmbiguousEvidence,5
no,LongNoteHead,3,2,present,5,6,11111110,LocalMismatch,3
no,LongNoteHead,3,2,present,5,7,11111111,AmbiguousEvidence,2
no,LongNoteHead,3,2,present,5,7,11111111,LocalMismatch,22
no,LongNoteHead,3,2,present,6,0,10000000,NoComparableContext,288
no,LongNoteHead,3,2,present,6,1,10001000,LocalMismatch,62
no,LongNoteHead,3,2,present,6,1,10001000,ObservedSupport,11
no,LongNoteHead,3,2,present,6,1,10100000,LocalMismatch,79
no,LongNoteHead,3,2,present,6,1,10100000,ObservedSupport,20
